HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,FAILMSG,BIGCAT,SMALLCAT
http://www.thegreenbook.com/companies/unisafe-pte-ltd/,UNIsafe Pte Ltd,sales@unisafe.com.sg,+65  63163681,+65  63163683,8 Penjuru Pl #01-43  S(608780),,architect builder contractor guides,sandblasting helmets
http://www.thegreenbook.com/companies/safetech-supply/,Safetech Supply,safetec@pacific.net.sg,+65  64840503,+65  64840518,238 Jln Kayu S(799462),,architect builder contractor guides,sandblasting helmets
http://www.thegreenbook.com/companies/singa-dynamics-sea-pte-ltd/,Singa-Dynamics (SEA) Pte Ltd,safety@singadynamics.com.sg,+65 63683098,+65 63683090,Blk 3 Marsiling Ind Est Rd 4 #01-29 S(739230),,architect builder contractor guides,sandblasting helmets
http://www.thegreenbook.com/companies/homag-asia-pte-ltd/,Homag Asia Pte Ltd,info@homag-asia.com,+65  63698183,+65  63698313,68 Sg Kadut Loop #04-00  S(729504),,architect builder contractor guides,sanding machines wood
http://www.thegreenbook.com/companies/woodgraf-engineering-sdn-bhd/,Woodgraf Engineering Sdn Bhd,david@woodgraf.com.my,+601 23785756,+603 42970086,"No.2 Jln 9, Taman Putra Ampang 68000 Selangor  Malaysia",,architect builder contractor guides,sanding machines wood
http://www.thegreenbook.com/companies/bona-far-east-pacific-pte-ltd/,Bona Far East & Pacific Pte Ltd,pontus.forssell@bona.com,+65 67385580,+65 67381158,390 Havelock Rd #07-03 King's Centre S(169662),,architect builder contractor guides,sanding machines wood
http://www.thegreenbook.com/companies/kappa/,Kappa,,+65  68935943,,1 Woodlands Sq #02-09 Causeway Pt Shopping Centre S(738099),,architect builder contractor guides,sandpapers
http://www.thegreenbook.com/companies/hermes-abrasives-pte-ltd-hillview-/,Hermes Abrasives Pte Ltd (Hillview),,+65  68612747,+65  68612641,63 Hillview Ave #03-03 Lam Soon Ind Bldg S(669569),,architect builder contractor guides,sandpapers
http://www.thegreenbook.com/companies/hermes-abrasives-pte-ltd/,Hermes Abrasives Pte Ltd,Sales@hermesabrasives.com.sg,+65  68612747,+65  68612641,63 Hillview Ave #03-03 Lam Soon Ind Bldg S(669569),,architect builder contractor guides,sandpapers
http://www.thegreenbook.com/companies/ever-win-enterprises-pte-ltd/,Ever Win Enterprises Pte Ltd,info@everwin.com.sg,+65 62216810,+65 62209293,73 Tiong Bahru Rd S(168725),,architect builder contractor guides,sandpapers
http://www.thegreenbook.com/companies/everbrite-abrasive-pte-ltd/,Everbrite Abrasive Pte Ltd,everbritesg@gmail.com,+65 64847582,+65 64849570,Blk 5026 Ang Mo Kio Ind Pk 2 #01-91 S(569529),,architect builder contractor guides,sandpapers
http://www.thegreenbook.com/companies/ban-chu-leong-technologies-pte-ltd/,Ban Chu Leong Technologies Pte Ltd,enquiry@banchuleong.com.sg,+65  67455437,+65  67431510,Blk 1045 Eunos Ave 4 #01-110  S(409795),,architect builder contractor guides,sandpapers
http://www.thegreenbook.com/companies/additech-industrial-services-supplies-pte-ltd/,Additech Industrial Services & Supplies Pte Ltd,additech@singnet.com.sg,+65  68622977,+65  68622377,49 Gul Circle   S(629582),,architect builder contractor guides,sandpapers
http://www.thegreenbook.com/companies/ee-zone-trading-pte-ltd/,Ee Zone Trading Pte Ltd,eezone2@yahoo.com.sg,+65 65154333,+65 65153140,42 Tuas View Pl Link Point Pl S(637543),,architect builder contractor guides,sandpapers
http://www.thegreenbook.com/companies/shanghai-tong-lee-hardware-pte-ltd-aljunied-road-/,Shanghai Tong Lee Hardware Pte Ltd ( aljunied Road ),sales@shanghaitonglee.com.sg,+65  62987211,+65  67471359,200 Jalan Sultan #01-01 Textile Centre S(199018),,architect builder contractor guides,sandpapers
http://www.thegreenbook.com/companies/tonita-co-pte-ltd/,Tonita Co Pte Ltd,sales@tonita.com.sg,+65  68426900,+65  68429936,50 Ubi Cres #01-06 Ubi Techpark S(408568),,architect builder contractor guides,sandpapers
http://www.thegreenbook.com/companies/kappa-jurong-point-/,Kappa (Jurong Point),,+65  67909253,,1 Jurong West Central 2 #03-04 Jurong Pt S(648886),,architect builder contractor guides,sandpapers
http://www.thegreenbook.com/companies/petromate-hardware-engineering-co/,Petromate Hardware & Engineering Co,petromate@gmail.com,+65 67455054,+65 67412939,Blk 3025 Ubi Rd 3 #02-123 S(408653),,architect builder contractor guides,sandpapers
http://www.thegreenbook.com/companies/eversea-contractors-pte-ltd/,Eversea Contractors Pte Ltd,,+65 67666873,+65 67666879,4 Jln Asas S(678762),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/choo-kok-jee-pte-ltd-owen-road-/,Choo Kok Jee (Pte) Ltd ( owen Road ),,+65  62936503,+65  62922044,109 Owen Rd   S(218916),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/fatt-heng-construction-pte-ltd/,Fatt Heng Construction Pte Ltd,fattheng@singnet.com.sg,+65  67493116,+65  67422709,40 Ubi Cres #01-10 Ubi Techpark S(408567),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/chow-associates-engineering-pte-ltd/,Chow & Associates Engineering Pte Ltd,,+65  63563738,+65  63546601,Blk 2 Balestier Rd #04-653 Balestier Hill Shopping Centre S(320002),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/choo-kok-jee-pte-ltd/,Choo Kok Jee (Pte) Ltd,,+65 62936503,+65 62922044,10A Rosyth Rd S(546148),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/ban-heng-enterprises-pte-ltd/,Ban Heng Enterprises (Pte) Ltd,,+65 62836672,+65 62852061,Blk 12 Joo Seng Rd #05-57 S(360012),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/atp-engineering-pte-ltd/,ATP Engineering Pte Ltd,,+65  62966028,+65  65154246,8 Boon Lay Way #08-12 8@TradeHub21 S(609964),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/chye-yew-lian-hardware-pte-ltd/,Chye Yew Lian Hardware (Pte) Ltd,gexerman@gmail.com,+65  62864222,+65  62866567,1 Ubi View #03-17 Focus One S(408555),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/blue-moon-engineering-pte-ltd/,Blue Moon Engineering Pte Ltd,contact@bluemoon.com.sg,+65  63626996,+65  63621788,3 Woodlands Ind Pk E1 #06-02 Northland Ind Bldg 2 S(757726),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/chern-seng-engineering-pte-ltd/,Chern Seng Engineering Pte Ltd,angela@chernseng.com.sg,+65  63835579,+65  68630618,24 Defu Lane 6   S(539377),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/abroad-engineering-pte-ltd/,Abroad Engineering Pte Ltd,,+65 62942336,,5B Townshend Rd S(207603),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/app-engineering-pte-ltd/,APP Engineering Pte Ltd,admin@appengrg.com.sg,+65  64256633,+65  64256636,11 Toh Guan Rd East #05-01 APP Enterprise Bldg S(608603),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/ang-kim-siang-electrical-plumbing-contractor/,Ang Kim Siang Electrical & Plumbing Contractor,ksang0101@gmail.com,+65  62924430,+65  62912514,190 Rangoon Rd #01-01 S(218447),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/ad-tech-bldg-services-construction-pte-ltd/,Ad-Tech Bldg Services & Construction Pte Ltd,atbsc@singnet.com.sg,+65 62983022,+65 62912023,462 MacPherson Rd #02-105 S(368180),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/d-ray-construction-pte-ltd/,D'Ray Construction Pte Ltd,enquiries@draycon.com.sg,+65  65526733,+65  65526344,198 Tagore Lane S(787589),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/mec-engineering-pte-ltd/,MEC Engineering Pte Ltd,,+65  68422398,+65  68420128,48 Kaki Bt Pl   S(416226),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/newlec-engineering-pte-ltd/,Newlec Engineering Pte Ltd,newlec@singnet.com.sg,+65  67781189,+65  67754667,Blk 43 Holland Dr #01-43  S(270043),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/kingston-sanitary-plumbing-pte-ltd/,Kingston Sanitary & Plumbing Pte Ltd,,+65  65471998,+65  65471883,191 Kaki Bt Ave 1  Shun Li Ind Pk S(416030),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/kranji-construction-co-pte-ltd/,Kranji Construction Co Pte Ltd,kranji-online@yahoo.com.sg,+65 62968178,+65 62961778,216-2 Syed Alwi Rd S(207751),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/kingpeks-hardware-plumbing-trading/,Kingpeks Hardware Plumbing & Trading,,+65  67769996,+65  67789996,Blk 501 West Coast Dr #01-252  S(120501),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/hin-wah-electrical-plumbing-work/,Hin Wah Electrical & Plumbing Work,,+65 67433382,,Blk 118 Aljunied Ave 2 #02-128 S(380118),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/hai-yong-engineering-pte-ltd/,Hai Yong Engineering Pte Ltd,,+65  65530503,+65  65530710,34 Tagore Lane   S(787486),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/magnificent-seven-corporation-pte-ltd/,Magnificent Seven Corporation Pte Ltd,contact@mseven.com.sg,+65  64542388,+65  64553222,462 Tagore Ind Ave S(787831),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/indulge-bathroom-concept-pte-ltd/,Indulge Bathroom Concept Pte Ltd,indulgebathroom@singnet.com.sg,+65 62514077,+65 62514741,246 Balestier Rd #01-01 S(329706),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/king-wan-construction-pte-ltd/,King Wan Construction Pte Ltd,kwc@kingwan.com.sg,+65  63684300,+65  63657675,8 Sg Kadut Loop   S(729455),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/goh-foong-contractors-pte-ltd/,Goh & Foong Contractors Pte Ltd,,+65  68733266,+65  68733265,40 Toh Guan Rd East #01-66 Enterprise Hub S(608582),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/gee-leng-sanitary-electrical-renovation/,Gee Leng Sanitary Electrical & Renovation,,+65  64495688,,30 Kaki Bt Rd 3 #03-05 Empire Technocentre S(417819),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/fidens-engineering-pte-ltd/,Fidens Engineering Pte Ltd,inquiry@fidens.com.sg,+65  67412906,+65  67412419,705 Sims Dr #04-10 Shun Li Ind Complex S(387384),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/yew-seng-heng-engineering-pte-ltd/,Yew Seng Heng Engineering Pte Ltd,hrengineering@ysh.sg,+65  62998822,+65  62998821,50 Kaki Bt Ind Ter   S(416130),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/yeobuild-management/,Yeobuild Management,custsvs@homeunited-repair.net,+65  67466177,,48 Jln Ketumbit S(808901),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/tao-lee-construction-s-pte-ltd/,Tao Lee Construction (S) Pte Ltd,,+65 62827633,+65 62824563,31 Sirat Rd S(545789),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/zincon-construction-pte-ltd/,Zincon Construction Pte Ltd,zincon@singnet.com.sg,+65 62428795,+65 62431157,Blk 3012 Bedok Ind Pk E #04-2054 S(489978),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/ray-clear-choke-engineering/,Ray Clear Choke Engineering,,+65 62550821,,10 Anson Rd #10-06 International Plaza S(079903),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/north-construction-pte-ltd-woodlands-/,North Construction Pte Ltd (Woodlands),,+65  62916826,,230 Woodlands Ind Pk E5  Woodlands Bizhub S(757297),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/poly-engineers-pte-ltd/,Poly Engineers (Pte) Ltd,,+65 62925246,+65 62960958,200 Jln Sultan #12-01 Textile Centre S(199018),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/ngee-kwong-engineering-pte-ltd/,Ngee Kwong Engineering Pte Ltd,,+65 62939560,,136 Owen Rd S(218938),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/north-construction-pte-ltd/,North Construction Pte Ltd,nthnth@singnet.com.sg,+65 62916826,+65 62915713,35 Opal Cres S(328425),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/watertech-plumbing-construction-pte-ltd/,Watertech Plumbing & Construction Pte Ltd,watertech@singnet.com.sg,+65  64446855,+65  64447378,30 Kaki Bt Rd 3 #04-02 Empire Technocentre S(417819),,architect builder contractor guides,sanitary contractors
http://www.thegreenbook.com/companies/hl-electronics-engineering-mktg-pte-ltd/,HL Electronics Engineering & Mktg Pte Ltd,sing@hl-elect.com,+65  67441623,+65  67492486,130 Joo Seng Rd #06-02 Olivine Bldg S(368357),,architect builder contractor guides,sawblades
http://www.thegreenbook.com/companies/oliver-co-pte-ltd/,Oliver Co Pte Ltd,sales@oliverco.com.sg,+65  65452811,+65  65459488,18 Changi Sth St 1   S(486780),,architect builder contractor guides,sawblades
http://www.thegreenbook.com/companies/nobel-machine-tools-pte-ltd/,Nobel Machine Tools Pte Ltd,,+65 67493636,+65 67490303,3 Kallang Way 3 S(349103),,architect builder contractor guides,sawblades
http://www.thegreenbook.com/companies/lintrex-pte-ltd/,Lintrex Pte Ltd,mail@lintrex.com.sg,+65 63638411,+65 63627371,26 Riverside Rd S(739084),,architect builder contractor guides,sawing machines
http://www.thegreenbook.com/companies/harco-engineering-pte-ltd-ubi-crescent-/,Harco Engineering Pte Ltd (ubi crescent),harco@singnet.com.sg,+65  67437342,+65  67478325,10 ubi crescent #07-15 ubi techpark S(408564),,architect builder contractor guides,sawing machines
http://www.thegreenbook.com/companies/amada-singapore-1989-pte-ltd/,Amada Singapore (1989) Pte Ltd,barbarachua@amada.co.jp,+65  67436334,+65  67433134,12 Tannery Rd #05-01/02 HB Centre 1 S(347722),,architect builder contractor guides,sawing machines
http://www.thegreenbook.com/companies/pansar-co-sdn-bhd/,Pansar Co Sdn Bhd,pscsin-sales@pansar.com.my,+65  63533933,+65  63538277,40 Jln Pemimpin #04-02 Tat Ann Bldg S(577185),,architect builder contractor guides,sawing machines
http://www.thegreenbook.com/companies/plytech-engineering-pte-ltd/,Plytech Engineering Pte Ltd,,+65  65153821,+65  65153825,71 Bt Batok Cres #08-05 Prestige Centre S(658071),,architect builder contractor guides,sawing machines
http://www.thegreenbook.com/companies/metalon-industries/,Metalon Industries,sales@metalon.net,+65  62192002,+65  62192112,38 Woodlands Ind Pk E1 #04-07  S(757700),,architect builder contractor guides,sawing machines
http://www.thegreenbook.com/companies/yoshi-trading-pte-ltd/,Yoshi Trading Pte Ltd,enquiries@esd-yoshi.com,+65  64412862,+65  64487428,3016 Bedok Nth Ave 4 #02-26 Eastech S(489947),,architect builder contractor guides,sawing machines
http://www.thegreenbook.com/companies/yong-da-trading-co/,Yong Da Trading Co,,+65 65333291,+65 65322508,3791 Jln Bt Merah #05-07 E-Centre @ Redhill S(159471),,architect builder contractor guides,sawmill equipment supplies
http://www.thegreenbook.com/companies/sin-siong-lim-sawmill-co-pte-ltd/,Sin Siong Lim Sawmill Co (Pte) Ltd,limmill@singnet.com.sg,+65  62699275,+65  63661986,2 Sg Kadut St 5   S(728949),,architect builder contractor guides,sawmill equipment supplies
http://www.thegreenbook.com/companies/wanson-engineering-services/,Wanson Engineering Services,,+65 68415211,+65 67458511,79A Geylang Rd S(389198),,architect builder contractor guides,sawmill equipment supplies
http://www.thegreenbook.com/companies/chin-hsiang-electricity-machinery-co-pte-ltd/,Chin Hsiang Electricity & Machinery Co Pte Ltd,,+65  62584863,+65  62594208,63 Jln Pemimpin #05-07 Pemimpin Ind Bldg S(577219),,architect builder contractor guides,sawmill equipment supplies
http://www.thegreenbook.com/companies/alliance-machinery-services-pte-ltd/,Alliance Machinery & Services Pte Ltd,info_ams@ffb.com.sg,+65  67464200,+65  67467780,84 Genting Lane #03-01 Cityneon Design Centre S(349584),,architect builder contractor guides,sawmill equipment supplies
http://www.thegreenbook.com/companies/ihs-equipment-pte-ltd/,IHS Equipment Pte Ltd,ihseqpt@singnet.com.sg,+65 62547666,+65 62547555,520 Balestier Rd #04-00 Leong On Bldg S(329853),,architect builder contractor guides,sawmill equipment supplies
http://www.thegreenbook.com/companies/kwong-maw-co-pte-ltd/,Kwong Maw Co Pte Ltd,,+65  62696395,+65  63689782,22 Kranji Way S(739433),,architect builder contractor guides,sawmills
